CREATEDDATE,DISTRICT,FACILITYID,LASTUPDATEDDATE,LATITUDE,LONGITUDE,PERMITENTRANCEACCESSIBLE,PERMITENTRANCEDESCRIPTION,PERMITENTRANCEID,PERMITENTRANCENAME,PERMITENTRANCETYPE,TOWN
"2014-06-12 06:00:43","","249986","2016-03-03 06:26:55","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","543","GL05","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2016-03-03 06:26:55","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","544","GL08","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2016-03-03 06:26:55","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","545","GL07","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2016-03-03 06:26:55","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","546","GL06","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2016-03-03 06:26:55","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","547","GL04","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2016-03-03 06:26:55","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","548","GL02","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2016-03-03 06:26:55","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","549","GL11","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2016-03-03 06:26:55","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","550","GL01","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2016-03-03 06:26:55","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","551","GL12","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2016-03-03 06:26:55","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","552","GL13","Grassy Lake",""
"2014-06-19 04:30:56","","249986","2016-03-03 06:26:55","0","0","No","Mountain Other","553","MCZ99","03 Mountain Camping Zones",""
"2014-07-24 04:10:54","","249986","2016-03-03 06:26:55","0","0","No","Mountain Group Other","554","MGS0","04 Mountain Group Sites",""
"2014-09-04 04:21:53","Hollister Field Office","250848","2016-03-03 06:27:58","36.3591666667","-120.769166667","No","Clear Creek Vehicle Permit and Condon Peak All-Terrain Vehicle (ATV) Permit access.","555","Clear Creek Management Area","Entry Point",""
"2014-09-04 04:21:53","","250848","2016-03-03 06:27:58","0","0","No","Serpentine Area of Critical Environmental Concern (ACEC) Permit","556","Serpentine ACEC","Entry Point",""
"2014-09-04 04:21:53","","250849","2016-03-03 06:27:58","0","0","No","Located at the North Entrance of Yellowstone, visitors travel through the historic Roosevelt Arch on their way to Mammoth Hot Springs, where they will start their snowmobile journey. Visitors will pay entrance fees at the entrance gate at the town of Gardiner, MT and will check in with a ranger at the Mammoth Hot Springs Albright Visitor Center.","557","North","Entry Point",""
"2014-09-04 04:21:53","","250849","2016-03-03 06:27:58","0","0","No","Located at the East Entrance of Yellowstone National Park, visitors will travel via a beautiful drive west from historic Cody, WY.  This entrance requires a traverse of an avalanche-prone pass, which may close unexpectedly due to weather and safety conditions.","558","East","Entry Point",""
"2014-09-04 04:21:53","","250849","2016-03-03 06:27:58","0","0","No","Located at the South Entrance of Yellowstone National Park, visitors will travel via the John D. Rockefeller Memorial Highway, which runs between Grand Teton and Yellowstone National Parks.","559","South","Entry Point",""
"2014-09-04 04:21:53","","250849","2016-03-03 06:27:58","0","0","No","Located at the West Entrance to Yellowstone National Park and on the edge of West Yellowstone, MT, this is the closest entrance to the famous Old Faithful Geyser and historically the busiest gateway into Yellowstone during all seasons.","560","West","Entry Point",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Soboleski Bay South (R49) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 10x10.","561","R49","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Sphunge Island East (K31) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 12x12.","562","K31","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Wolf Island (S19) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.","563","S19","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2015-06-25 05:19:22","0","0","No","Cove Bay (N65) is a small campsite with a sand landing. This site has no toilet, 1 fire ring, 1 picnic table, 1 bear-proof food locker, and no tent pads.","564","N65","Small Campsite, 0 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","North Island West (S13) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14 x 14 each.","565","S13","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Hammer Bay South (N59) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x10 & 10x10.","566","N59","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Namakan Island West (N28) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 12x12.","567","N28","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Namakan Island South (N63) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x13 & 12x12.","568","N63","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Camel Back Island (K3) is a small campsite with a sand landing.  This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x12 & 12x11.","569","K3","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Catamaran (N15) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.","570","N15","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Williams Island North (N61) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 10x10.","571","N61","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Williams Island South (N44) is a small campsite with a sand landing.  This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","572","N44","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Sheen Point (N38) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","573","N38","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Depth Finder Island (N7) is a small campsite with a dock that measures 8x40. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 136x13 & 14x14.","574","N7","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Your Island (N49) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire rings, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14 x 14.","575","N49","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Mio Beach (R64) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","576","R64","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","My Island West (N25) is a small campsite with a sand landing. This site has a vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measures 52 w x 36 d x 21 h, and 2 tent pads that measure 14 x 14.","577","N25","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Pat Smith Island (N30) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 high, and 2 tent pads that measure 14 x 14 each.","578","N30","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Wolf Pack Island West (N46) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and no tent pads.","579","N46","Small Campsite, 0 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Mukooda Lake (S12e) is part of a small campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time. The campground has 1 dock that measures 8x90, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and no tent pads.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_mukoodalake_72783.html target=_blank>here</a> to view a site map of Mukooda Lake.","580","S12e","Campground",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Mc Manus West (N18) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.","581","N18","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Jensen Bay (S27) is a large campsite with a dock landing that measures 8 x 40. This site has 1 vault toilet, 2 picnic tables, 1 fire ring, 4 bear-proof food lockers, and 4 tent pads that measure 14 x 14 each.","582","S27","Large Campsite, 4 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Lost Bay (K16) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 each.","583","K16","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Steakhouse Point (N42) is a small campsite with a rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and two tent pads.","584","N42","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2016-03-03 06:27:58","0","0","No","Mukooda Lake (S12c) is part of a small campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time. The campground has 1 dock that measures 8x90, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and no tent pads.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_mukoodalake_72783.html target=_blank>here</a> to view a site map of Mukooda Lake.","585","S12c","Campground",""
